county_fips,ngo_count,food_ngo_count,matched_filer_count,total_revenue,total_assets,filer_coverage_rate,population,avg_food_desert_pct,avg_housing_burden,dac_tract_pct,avg_dac_score,poverty_rate,med_household_income,unemployment,ngo_per_10k,food_ngo_per_10k,revenue_per_capita,assets_per_capita,need_score,capacity_score,gap_score,food_capacity_score,food_gap_score,need_component_count,capacity_component_count
37193,504,7,21,7242995.0,9016849.0,0.041666666666666664,68469.0,0.1508565920343513,30.334297273218535,0.21428571428571427,17.393303450977815,16.3,46750.081588554734,0.0548103459341505,73.6099548700872,1.0223604843067666,105.78502680044984,131.6924301508712,-0.08563156704934805,-0.4380374417172099,0.35240587466786183,-0.7524299427710096,0.6667983757216616,3,3
37195,793,8,14,3959601.0,7385556.0,0.017654476670870115,81435.0,0.55632099220237,29.471546632283417,0.3157894736842105,17.39504904948732,18.8,46506.298997007645,0.0792135558142543,97.37827715355805,0.9823785841468655,48.622840302081414,90.69265058021735,0.4416498277301307,-0.4847183149344141,0.9263681426645447,-0.7847424910817465,1.2263923188118773,3,3
37197,259,6,7,455227.0,2074476.0,0.02702702702702703,37602.0,0.1751768522950907,31.05525769905856,0.0,16.83553675549173,12.9,47359.538067422465,0.043880315702674,68.8793149300569,1.5956598053295037,12.106457103345567,55.169299505345464,-0.21378490857219426,-1.1605632061672218,0.9467782975950275,-0.34856209257292653,0.13477718400073227,3,3
37199,180,7,11,1840232.0,4160062.0,0.06111111111111111,17760.0,0.0,25.582218468468465,0.2,17.16160188643018,15.9,44752.124262179655,0.0515383616772685,101.35135135135135,3.9414414414414414,103.61666666666666,234.23772522522523,-0.619443987763925,-0.08323082373197337,-0.5362131640319516,0.6932744090686053,-1.3127183968325302,3,3
38001,79,3,0,,,0.0,2311.0,1.0,22.6,0.0,14.40155,11.8,60077.56987600315,0.0099750623441396,341.843357853743,12.981393336218089,,,-0.006292082297794137,2.4060855499422473,-2.4123776322400414,2.376337056729122,-2.3826291390269163,3,1
38003,237,10,3,1104682.0,894358.0,0.012658227848101266,10706.0,1.0,21.933915561367456,0.0,12.770317965813563,11.5,61862.482415852304,0.0190731136021415,221.3711937231459,9.340556697179151,103.1834485335326,83.53801606575752,-0.0731245029598524,0.294146921517696,-0.3672714244775484,1.8881950043362459,-1.9613195072960983,3,3
38005,111,5,1,167590.0,370620.0,0.009009009009009009,6873.0,0.6898006692856103,21.09822493816383,0.5,15.40014239255056,22.7,50523.41213597929,0.0590050134978789,161.5015277171541,7.274843590862797,24.38382074785392,53.924050632911396,0.21272122624532833,-0.3668720936505315,0.5795933198958598,1.5275686990143935,-1.314847472769065,3,3
38007,17,1,0,,,0.0,922.0,1.0,12.7,0.0,13.505079,10.5,79714.78758727695,0.0366379310344827,184.3817787418655,10.84598698481562,,,-0.8073057039649166,1.0014448609067628,-1.8087505648716795,2.108136114768393,-2.9154418187333095,3,1
38009,155,6,6,1821111.0,3401570.0,0.03870967741935484,6502.0,0.6393417410027684,19.880036911719472,0.0,13.456613810519839,10.8,63999.289826978114,0.0365597842373389,238.3881882497693,9.227929867733005,280.084743155952,523.157490003076,-0.6550896928024487,0.9629861532305388,-1.6180758460329874,1.870473057234192,-2.5255627500366407,3,3
38011,111,1,4,647796.0,1500761.0,0.036036036036036036,3148.0,0.42280813214739515,22.851747141041933,0.0,12.296261546696316,9.5,66183.79383210227,0.0322003577817531,352.60482846251585,3.176620076238882,205.78017789072427,476.7347522236341,-0.751451716745251,1.1684697866096536,-1.9199215033549046,0.421163015572399,-1.17261473231765,3,3
38013,74,1,0,,,0.0,2182.0,1.0,15.400000000000002,0.0,12.79707,9.0,81860.07439289136,0.0240963855421686,339.1384051329056,4.582951420714941,,,-0.7017532662226457,2.387989888584009,-3.089743154806655,0.8907951361148234,-1.592548402337469,3,1
38015,1367,10,72,87439583.0,176530103.0,0.05267008046817849,94793.0,0.78047957127636,24.56499108583967,0.21052631578947367,13.273299675176437,7.7,75810.02642527918,0.0213695598252275,144.2089605772578,1.0549302163661873,922.426582131592,1862.2693975293535,-0.34975214370658314,1.1258559777769295,-1.4756081214835126,-0.7265764442279818,0.3768243005213987,3,3
38017,2011,38,69,199519009.0,212406133.0,0.034311287916459474,176975.0,0.9574459669444837,25.82418590196356,0.18181818181818182,12.02635821492866,9.7,68346.03942669387,0.0268472721822541,113.63186890803786,2.147195931628761,1127.3852747563215,1200.2041700805198,0.05498610603816526,0.9018521589137535,-0.8468660528755882,-0.03677780416196876,0.09176391020013402,3,3
38019,135,7,5,1996852.0,4225707.0,0.037037037037037035,3803.0,0.49750197212726793,25.174020510123583,0.0,10.767065501972127,9.2,68680.97550899335,0.0145681581685744,354.9829082303445,18.406521167499342,525.0728372337628,1111.1509334735736,-0.5196995778998647,1.5690042121727108,-2.0887037900725756,2.906921885939878,-3.4266214638397425,3,3
38021,138,8,12,1748922.0,3182906.0,0.08695652173913043,4938.0,0.24058323207776428,20.75157958687728,0.0,11.545968776427703,11.5,69416.56298087892,0.0248240088921822,279.46537059538275,16.200891049007698,354.176184690158,644.5739165654111,-0.9796683200697159,1.181955971676067,-2.161624291745783,2.711686930338681,-3.691355250408397,3,3
38023,84,4,4,539883.0,1107239.0,0.047619047619047616,2335.0,1.0,20.0,0.0,13.769518,9.8,66632.1418156867,0.0124444444444444,359.74304068522486,17.130620985010705,231.2132762312634,474.19229122055674,-0.3176349828302643,1.2099051935770448,-1.527540176407309,2.7968717950499964,-3.1145067778802606,3,3
38025,84,4,0,,,0.0,4395.0,1.0,22.0,0.0,14.449211,11.2,81316.33322131024,0.0252260828177058,191.12627986348122,9.101251422070535,,,-0.08657006420689188,1.0830826878891044,-1.1696527520959963,1.8503053730139642,-1.936875437220856,3,1
38027,67,4,3,3142392.0,30600738.0,0.04477611940298507,2301.0,1.0,31.3,0.0,14.614798999999998,11.5,58155.92710002542,0.0117746005046257,291.17774880486746,17.38374619730552,1365.6636245110822,13298.886571056062,0.6098133392798312,2.15877938613932,-1.5489660468594888,2.819307832562208,-2.2094944932823766,3,3
38029,96,5,1,78649.0,554921.0,0.010416666666666666,3310.0,1.0,23.1,1.0,15.148334,13.7,59251.888837676255,0.014762516046213,290.03021148036254,15.105740181268882,23.761027190332328,167.6498489425982,0.14583906290934315,0.30400454367620533,-0.15816548076686218,2.605231602118118,-2.4593925392087748,3,3
38031,99,2,3,354939.0,591071.0,0.030303030303030304,3260.0,1.0,24.3,0.0,13.103868,11.4,65105.85080773969,0.0051078320090805,303.680981595092,6.134969325153374,108.87699386503067,181.3101226993865,0.09331295935364807,0.7060805144927573,-0.6127675551391093,1.2877289585949707,-1.1944159992413226,3,3
38033,56,2,3,792818.0,1766157.0,0.05357142857142857,1845.0,1.0,24.1,0.0,14.73411,11.7,62206.95781695145,0.0297324083250743,303.5230352303523,10.840108401084011,429.7116531165312,957.2666666666667,0.0969939273897427,1.372069389313527,-1.2750754619237843,2.1073328720121958,-2.010338944622453,3,3
38035,903,9,41,623955984.0,310161291.0,0.04540420819490587,70224.0,0.9407609933925724,28.51157296650718,0.2222222222222222,13.285595094312487,12.5,57289.968937877704,0.0383584295843459,128.58851674641147,1.281613123718387,8885.224196855776,4416.742011278196,0.4033820578685499,1.7517971433948738,-1.348415085526324,-0.5572445810127233,0.9606266388812732,3,3
38037,83,5,2,364370.0,430402.0,0.024096385542168676,2353.0,1.0,19.6,0.0,14.534040999999998,16.3,53990.42455750337,0.026196928635953,352.7411814704633,21.249468763280916,154.85337866553337,182.91627709307267,0.04892243824362574,0.9039330788648657,-0.85501064062124,3.128147099197022,-3.079224660953396,3,3
38039,78,4,3,1312709.0,1853689.0,0.038461538461538464,2409.0,1.0,17.1,0.0,14.024352,11.6,56774.845722695594,0.018363939899833,323.78580323785803,16.604400166044,544.9186384391863,769.4848484848485,-0.4195064525364404,1.4316656874952434,-1.8511721400316838,2.749209719443142,-3.1687161719795824,3,3
38041,83,3,9,781308.0,1286635.0,0.10843373493975904,2547.0,1.0,29.748763250883396,0.5,15.38118586925795,12.7,63769.286251474994,0.0239520958083832,325.873576756969,11.77856301531213,306.75618374558303,505.1570475068708,0.5697599981912534,1.2142802982755754,-0.6445203000843219,2.230764576868833,-1.6610045786775793,3,3
38043,83,5,3,595681.0,477255.0,0.03614457831325301,2466.0,1.0,19.0,0.0,14.731618000000001,14.2,57917.4441300337,0.0051679586563307,336.57745336577455,20.2757502027575,241.55758313057584,193.53406326034064,-0.12267642968285353,0.9841636372552539,-1.1068400669381075,3.0557314338508963,-3.17840786353375,3,3
38045,110,5,10,9792038.0,182650372.0,0.09090909090909091,4125.0,1.0,19.022690909090908,0.0,12.569974760484849,9.4,64449.757659184696,0.0058167716917111,266.6666666666667,12.121212121212121,2373.827393939394,44278.87806060606,-0.4132487335711206,2.471984056413691,-2.8852327899848116,2.2735845631089084,-2.686833296680029,3,3
38047,65,4,2,363534.0,814540.0,0.03076923076923077,1872.0,1.0,23.6,0.0,13.01362,14.1,62933.00597003735,0.0073298429319371,347.22222222222223,21.36752136752137,194.19551282051282,435.11752136752136,0.20664932209909906,1.1242810644570205,-0.9176317423579214,3.1367104530533503,-2.9300611309542512,3,3
38049,148,5,3,125142.0,647287.0,0.02027027027027027,5878.0,1.0,20.44538958829534,0.0,14.906922366110923,12.3,68024.88236043835,0.0241332426920462,251.78632187818985,8.506294658046954,21.28989452194624,110.12027900646478,-0.13295745849920393,0.08531756755844777,-0.2182750260576517,1.752071090764995,-1.885028549264199,3,3
38051,77,1,1,72441.0,35233.0,0.012987012987012988,2597.0,1.0,23.2,0.0,14.445268,13.5,55738.23974646491,0.0028469750889679,296.4959568733154,3.850596842510589,27.89410858683096,13.566807855217558,0.14095454935738297,-0.15148342679705032,0.2924379761544333,0.6632478170078797,-0.5222932676504968,3,3
38053,163,3,8,14314297.0,33952361.0,0.049079754601226995,13334.0,0.49722513874306284,19.942597870106496,0.25,12.564722750112493,8.1,82509.80799557992,0.0365329512893982,122.24388780560973,2.2498875056247187,1073.5185990700465,2546.2997600119993,-0.9684219199288749,1.101594740123373,-2.070016660052248,0.015180824320168606,-0.9836027442490436,3,3
38055,186,7,5,419108.0,654573.0,0.026881720430107527,9584.0,1.0,21.989357262103507,0.0,13.870770723706176,9.9,72635.55311361162,0.0117238384715588,194.0734557595993,7.303839732888147,43.72996661101836,68.2985183639399,-0.16649085845291334,-0.046029956577073095,-0.12046090187584024,1.533229243389613,-1.6997201018425265,3,3
38057,158,3,3,272689.0,665617.0,0.0189873417721519,8462.0,0.6890805956038761,18.81431103757977,0.0,13.937304780666508,8.1,87105.63980839813,0.0155286595113039,186.7170881588277,3.545261167572678,32.225124084140866,78.65953675254077,-0.8434472019239267,-0.11640576786938343,-0.7270414340545434,0.5580367011413964,-1.4014839030653232,3,3
38059,409,14,9,9587492.0,25432627.0,0.022004889975550123,30868.0,0.6696255021381365,22.8516521964494,0.0,13.346268505183362,7.9,74784.01969215923,0.0212085050987198,132.4996760399119,4.535441233640015,310.5964753142413,823.9156083970455,-0.5822520295603296,0.6367265039559338,-1.2189785335162635,0.8769653663333653,-1.459217395893695,3,3
38061,137,3,13,1878200.0,11975624.0,0.0948905109489051,10321.0,0.5238833446371476,14.654917159190001,0.3333333333333333,15.596108762716792,11.6,76470.3592710785,0.0439627228525121,132.7390756709621,2.906695087685302,181.97849045635112,1160.3162484255402,-1.1121000569329176,0.5837225968827865,-1.695822653815704,0.31304883608994677,-1.4251488930228644,3,3
38063,117,5,6,1058626.0,2003095.0,0.05128205128205128,2894.0,1.0,19.9,0.0,13.870497,9.8,55157.40122399619,0.004118050789293,404.28472702142363,17.277125086385627,365.8002764340014,692.1544574982723,-0.32492658741395525,1.4846477796339526,-1.8095743670479079,2.809895240873366,-3.1348218282873215,3,3
38065,37,4,3,386557.0,633055.0,0.08108108108108109,1842.0,1.0,51.0,0.0,13.970344,10.8,83658.76594878448,0.024330900243309,200.8686210640608,21.71552660152009,209.857220412595,343.6780673181325,2.0036430287921454,0.6784094339099719,1.3252335948821736,3.161693689951503,-1.1580506611593577,3,3
38067,202,6,13,1559986.0,2779552.0,0.06435643564356436,6947.0,0.3843385634086656,19.779588311501367,0.0,12.838484537498198,8.9,68417.05435553585,0.0329418504726439,290.77299553764215,8.636821649632935,224.5553476320714,400.1082481646754,-1.0535451082865464,1.00627366995166,-2.0598187782382062,1.7741390409599838,-2.8276841492465303,3,3
38069,91,3,6,1464262.0,2720418.0,0.06593406593406594,4126.0,0.0,39.47653902084343,0.0,13.716192354338343,11.0,58995.387154396274,0.0089241447694595,220.55259331071255,7.270964614638875,354.88657295201165,659.335433834222,0.09536003218229805,1.0075670466231454,-0.9122070144408474,1.526809952491272,-1.4314499203089739,3,3
38071,244,6,12,6736973.0,12992398.0,0.04918032786885246,11583.0,1.0,19.24654234654235,0.0,12.44037167858068,12.4,62440.141165387795,0.005530253741054,210.65354398687734,5.18000518000518,581.625917292584,1121.6781490114824,-0.21428459986249057,1.1990833542210593,-1.4133679540835498,1.0552087930490304,-1.2694933929115209,3,3
38073,149,6,13,3403239.0,7251703.0,0.087248322147651,5314.0,0.0,22.121264584117423,0.0,12.297518348136997,9.3,67732.34325058185,0.0134465675866949,280.3914188934889,11.290929619872037,640.4288671433948,1364.6411366202483,-1.27361495831117,1.4792874665553646,-2.7529024248665346,2.167803774925567,-3.4414187332367367,3,3
38075,65,2,2,404114.0,1444308.0,0.03076923076923077,2442.0,1.0,23.7,0.0,14.218227999999998,8.3,77567.38093304039,0.022167487684729,266.1752661752662,8.190008190008191,165.4848484848485,591.4447174447174,-0.13916649925108537,0.9486727351082181,-1.0878392343593035,1.697314816972373,-1.8364813162234586,3,3
38077,289,9,10,1086063.0,8631626.0,0.03460207612456748,16254.0,0.8317952503999015,26.837049341700503,0.16666666666666666,13.713882392088102,10.9,65048.61489494168,0.0326850040280814,177.8023871047127,5.537098560354374,66.81819859726836,531.0462655346377,0.0661671605665863,0.40896197516854454,-0.34279481460195826,1.1461111914365745,-1.0799440308699881,3,3
38079,128,3,5,1822002.0,2919931.0,0.0390625,14511.0,0.14209909723657915,25.085597133209287,0.5,14.699362591964716,23.5,45744.213417345214,0.0832179930795847,88.20894493832266,2.067397146991937,125.56005788712011,201.22190062711047,-0.039465741819450506,-0.17443632244299465,0.13497058062354414,-0.07833775494920184,0.03887201312975133,3,3
38081,101,3,10,2086659.0,5000176.0,0.09900990099009901,3872.0,0.0,20.00025826446281,0.0,12.981689684400827,8.7,66852.60607239016,0.0132137800849457,260.8471074380165,7.747933884297521,538.9098657024794,1291.3677685950413,-1.4647987067424302,1.3724329882958637,-2.8372316950382936,1.6175377293294324,-3.082336436071863,3,3
38083,41,4,2,816195.0,198199.0,0.04878048780487805,1409.0,1.0,47.7,1.0,15.483712,16.5,54114.435701899056,0.0224137931034482,290.98651525904893,28.388928317955997,579.2725337118524,140.66643009226402,2.110039444396398,1.013286806241191,1.0967526381552068,3.578497550620872,-1.4684581062244741,3,3
38085,40,0,1,877186.0,305600.0,0.025,4373.0,0.39332266178824604,15.874594100160074,1.0,16.222647817745255,34.9,41272.392748922684,0.1868131868131868,91.47038646238279,0.0,200.5913560484793,69.88337525726047,0.2543182604416468,-0.255135714784283,0.5094539752259297,-1.8920863123713685,2.146404572813015,3,3
38087,10,1,0,,,0.0,742.0,1.0,17.5,0.0,13.491815,14.3,67422.84535174814,0.0210843373493975,134.77088948787062,13.477088948787063,,,-0.22596243937039043,0.2899399208088003,-0.5159023601791908,2.4327157285691343,-2.6586781679395246,3,1
38089,418,6,13,2905212.0,9256869.0,0.03110047846889952,31081.0,0.9433415913258905,21.068212090988062,0.0,12.858308557092757,9.6,76362.24699134889,0.0254381694255112,134.4873073581931,1.930439818538657,93.47228210160549,297.83047520993534,-0.3131245001055673,0.15600847916623214,-0.4691329792717994,-0.1522529441338483,-0.160871555971719,3,3
38091,63,5,3,183632.0,723952.0,0.047619047619047616,1744.0,1.0,14.3,0.0,11.126609,8.3,74962.08697641973,0.0413650465356773,361.23853211009174,28.669724770642205,105.29357798165138,415.11009174311926,-0.8245773301180227,1.001410408977307,-1.8259877390953299,3.593885435397812,-4.418462765515835,3,3
38093,593,9,25,51846630.0,69798898.0,0.04215851602023609,20965.0,0.7159551633675173,23.498373479608873,0.16666666666666666,12.798762111185308,11.0,61130.074716899944,0.0323956442831216,282.8523730026234,4.2928690674934415,2473.008824230861,3329.3058907703316,-0.2963198954206875,1.9890105309383934,-2.285330426359081,0.8044515918138747,-1.1007714872345622,3,3
38095,72,4,5,474297.0,432066.0,0.06944444444444445,2224.0,1.0,22.2,0.0,13.876357,9.4,55434.041469186595,0.0326188257222739,323.7410071942446,17.98561151079137,213.26303956834533,194.27428057553956,-0.18157191826036798,0.9262143550187778,-1.1077862732791457,2.8714379630134883,-3.0530098812738564,3,3
38097,198,7,4,1225730.0,3459485.0,0.020202020202020204,8008.0,0.3006993006993007,20.76869380619381,0.0,12.7082097239011,8.4,68315.30162167271,0.0298757170172084,247.25274725274724,8.741258741258742,153.0631868131868,432.0036213786214,-1.1022120366857784,0.8093649443662058,-1.9115769810519843,1.791581824642217,-2.893793861327995,3,3
38099,246,6,13,15393237.0,15841046.0,0.052845528455284556,10751.0,0.697330480885499,24.767509999069855,0.16666666666666666,13.509094335131616,9.6,59037.78412683925,0.0252661974372856,228.8159241000837,5.580876197563017,1431.7958329457724,1473.4486094316808,-0.3091309467519226,1.530338312446312,-1.8394692591982345,1.156911961324545,-1.4660429080764676,3,3
38101,836,10,37,192750289.0,172873553.0,0.04425837320574163,68812.0,0.8858919955821659,24.452418182875082,0.15384615384615385,12.40303101441609,7.4,72998.04722799904,0.0289406826466364,121.49043771435214,1.45323490088938,2801.114471313143,2512.2588066034996,-0.2623567252845051,1.3199098501865332,-1.5822665754710383,-0.4398834659781142,0.17752674069360908,3,3
38103,143,4,5,312722.0,751851.0,0.03496503496503497,3976.0,0.551056338028169,26.393661971830984,0.0,12.216869220070423,12.1,61032.561680281106,0.0258264462809917,359.6579476861167,10.06036217303823,78.65241448692153,189.09733400402413,-0.1963642614445844,0.7674296655150233,-0.9637939269596077,1.997091561108106,-2.19345582255269,3,3
38105,401,2,17,7829340.0,17692969.0,0.04239401496259352,35208.0,1.0,19.89946319018405,0.14285714285714285,13.34398466388321,7.7,92384.06287754822,0.02163399032711,113.8945694160418,0.5680527152919791,222.37389229720517,502.5269541013406,-0.4528149698874348,0.3415189835169358,-0.7943339534043706,-1.1641550380841246,0.7113400681966897,3,3
39001,295,10,3,18335374.0,23129453.0,0.010169491525423728,27776.0,0.3326972926267281,32.874755184331796,0.0,17.17580350770449,19.0,41420.78215247309,0.0544793087767166,106.20679723502305,3.600230414746544,660.11571140553,832.7136016705069,0.4604130266937987,0.6490906597375125,-0.18867763304371377,0.577489654206439,-0.11707662751264036,3,3
39003,1275,17,67,19741085.0,42963551.0,0.05254901960784314,103175.0,0.6332638720620305,27.536036830627577,0.15151515151515152,15.606346594019868,14.1,56314.838571689346,0.0535336519627046,123.57644778289314,1.6476859704385753,191.3359340925612,416.41435425248363,0.09749609890290857,0.32893948403995643,-0.23144338513704787,-0.31644803780703556,0.4139441367099441,3,3
39005,704,10,28,6472506.0,9606218.0,0.03977272727272727,53536.0,0.24047369994022713,23.95827854154214,0.0,14.88604816484235,13.5,55988.38188387845,0.0350215110574382,131.5002988643156,1.867901972504483,120.900067244471,179.43473550508068,-0.6242056488877972,0.09430641859877277,-0.7185120674865699,-0.18716082797235667,-0.4370448209154405,3,3
39007,1184,15,33,12953263.0,25043205.0,0.02787162162162162,97830.0,0.48390064397424104,30.70917305530001,0.04,16.03512394717367,17.8,49498.46532717043,0.0688115621835588,121.0262700603087,1.5332720024532354,132.40583665542266,255.98696718797916,0.39278259482338057,0.1262847647678438,0.26649783005553673,-0.38793176138512975,0.7807143562085104,3,3
39009,915,14,29,5695910.0,9022534.0,0.03169398907103825,65917.0,0.46699637422819607,35.39332342187903,0.0,14.798003194805586,25.3,43356.203944494795,0.071638343507672,138.8109288954291,2.123883065066675,86.41033420817088,136.8771940470592,1.1726765204998404,0.0009988125833332768,1.171677707916507,-0.0488093929724882,1.2214859134723286,3,3
39011,563,21,25,4872169.0,7532429.0,0.04440497335701599,45729.0,0.5013448796168734,23.673323274071155,0.0,13.355828356972598,8.5,67913.59030777555,0.0298878171958438,123.1166218373461,4.592271862494259,106.54440289531807,164.71886549017034,-0.6675897377170287,-0.002649325423443228,-0.6649404122935855,0.893494416281535,-1.5610841539985638,3,3
39013,801,11,28,2476110.0,5643159.0,0.03495630461922597,68024.0,0.6188992120428084,25.22803128307656,0.4,17.355952691123722,15.3,53954.38713092684,0.0533215640120308,117.75255792073386,1.6170763260025875,36.40053510525697,82.9583529342585,-0.013254736084956606,-0.4262933032647355,0.41303856717977894,-0.3352651071367062,0.3220103710517496,3,3
39015,414,8,18,8493023.0,13402658.0,0.043478260869565216,43572.0,0.23703295694482696,25.105792710915267,0.0,15.947243937230331,15.1,57845.36927688065,0.0488312442530126,95.01514734232993,1.8360414945377768,194.91928302579637,307.59795281373357,-0.44684124645995665,0.07225998777667958,-0.5191012342366362,-0.20523877731876433,-0.24160246914119232,3,3
39017,3969,31,116,63955812.0,83858624.0,0.02922650541698161,380019.0,0.8807822766756399,27.6304258471287,0.2625,15.071748430333745,11.9,70079.01567530037,0.0458526612911594,104.44214631373696,0.815748686249898,168.29635360337247,220.66955599588442,0.23781409586689695,0.04047082309389234,0.19734327277300462,-0.9268214784319971,1.164635574298894,3,3
39019,328,10,15,28265117.0,32121255.0,0.04573170731707317,27332.0,0.18575296355919801,24.925980535635887,0.0,15.316577795111957,11.9,58578.83690014407,0.0516574376090419,120.00585394409484,3.658715059271184,1034.1400921996194,1175.225193911898,-0.7101636913890257,0.9183787190248364,-1.628542410413862,0.5979330801936547,-1.3080967715826803,3,3
39021,485,8,11,1095219.0,13501503.0,0.02268041237113402,38845.0,0.2975929978118162,21.472071051615394,0.0,15.04012378519758,8.8,63714.17018729912,0.0499303657089802,124.8551937186253,2.059467112884541,28.19459389882868,347.57376753764964,-1.0299277845213328,-0.14479077199257467,-0.8851370125287581,-0.08252669951589992,-0.9474010850054329,3,3
39023,1570,18,38,8417318.0,12341625.0,0.024203821656050957,134726.0,0.6991597761382361,25.89789053337886,0.06818181818181818,15.152938569815774,15.2,53921.52947728353,0.0667932211693023,116.53281474993692,1.3360450098718881,62.47730950224901,91.60536941644523,0.11619927006892727,-0.2891916021124065,0.4053908721813338,-0.5190924063778939,0.6352916764468212,3,3
39025,1530,19,55,10219429.0,20495377.0,0.03594771241830065,204275.0,0.7518100599681802,26.75759588789622,0.025,14.202684260443029,8.9,70981.01126402461,0.0373617530924266,74.89903316607514,0.9301187125198873,50.027800758781055,100.3322824623669,-0.14778856743098243,-0.6549287959664036,0.5071402285354212,-0.8279747265080674,0.6801861590770849,3,3
39027,435,9,11,1224426.0,2453167.0,0.02528735632183908,41957.0,0.5576185141931025,26.352544271516074,0.0,15.382776309364349,12.5,55979.902489389846,0.055914287080882,103.67757465977071,2.1450532688228425,29.18287770812975,58.468598803536956,-0.16792161134855133,-0.6444843133479038,0.47656270199935247,-0.03787989021801822,-0.1300417211305331,3,3
39029,1172,19,40,14436478.0,65684169.0,0.034129692832764506,103190.0,0.46100397325322223,26.882298672351972,0.041666666666666664,15.53697970811125,15.7,51242.040818887675,0.0656250643282076,113.57689698614207,1.8412636883418936,139.90190909971898,636.5361856769067,-0.038840495629210325,0.27987437977885404,-0.31871487540806437,-0.20226178001335107,0.16342128438414075,3,3
39031,445,11,22,4628860.0,6254633.0,0.04943820224719101,36585.0,0.34432144321443214,24.56437611042777,0.3,17.290299317835178,16.2,49398.83244192944,0.0551092066892816,121.63454967883013,3.006696733634003,126.52343856771901,170.9616782834495,-0.30345603957235356,0.03601953568457263,-0.3394755752569262,0.3539499534353622,-0.6574059930077157,3,3
39033,567,6,31,5648220.0,13179235.0,0.054673721340388004,41821.0,0.6742067382415533,24.779538987589966,0.0,15.512144578441454,12.4,47665.85619332294,0.0533576790424021,135.57781975562517,1.4346859233399487,135.05702876545277,315.13438224815286,-0.16276677493239397,0.25972504737843977,-0.4224918223108337,-0.4521653635760015,0.28939858864360757,3,3
39035,18938,121,533,265500115.0,855584304.0,0.028144471433097475,1247451.0,0.8224018418358717,30.1507697697144,0.33408071748878926,16.173426470521083,16.0,53384.147851568865,0.0761463362233372,151.81357824876488,0.9699779790949704,212.8341033034564,685.8660612721461,0.608134673091817,0.612900532407088,-0.004765859315270959,-0.7948969259284366,1.4030315990202538,3,3
39037,655,15,41,10933963.0,33456410.0,0.06259541984732825,51513.0,0.3483780793197834,22.039003746627063,0.16666666666666666,15.880241006930287,9.8,58952.990181953304,0.033378509196515,127.15236930483566,2.911886319958069,212.25638188418458,649.4750839593889,-0.8728499522156067,0.46693564953086586,-1.3397856017464727,0.3151977060595543,-1.188047658275161,3,3
39039,499,6,26,6383753.0,10793046.0,0.052104208416833664,38160.0,0.5341719077568134,26.16709905660377,0.0,14.58831415547694,8.9,63522.32388699467,0.0433172711133654,130.76519916142558,1.572327044025157,167.28912473794549,282.8366352201258,-0.42594101989710054,0.2601091378812802,-0.6860501577783807,-0.3631742809854733,-0.06276673891162726,3,3
39041,1923,22,101,33844351.0,61436020.0,0.05252210088403536,201135.0,0.7345514206875979,22.48672931115917,0.0,11.231609058637233,5.0,113314.38824833267,0.0279253073097494,95.60742784696846,1.0937927262783702,168.26684067914584,305.4466900340567,-0.7152805962947423,0.041046094843165015,-0.7563266911379073,-0.6962587135834156,-0.019021882711326654,3,3
39043,950,11,31,7726758.0,11043147.0,0.03263157894736842,74780.0,0.6260497459213693,26.216220914683067,0.0,14.257141749558706,12.4,57475.455692315714,0.0497120819905964,127.03931532495321,1.4709815458678792,103.32653115806366,147.67514041187482,-0.1100294624486764,-0.008647792294869274,-0.10138167015380713,-0.4282194372270557,0.3181899747783793,3,3
39045,1563,26,41,6581536.0,9840162.0,0.026231605886116442,154457.0,0.5708902801426934,27.27296852845776,0.0,13.463869247350393,8.4,71660.42274742325,0.03958703058409,101.19321235036288,1.6833163922645136,42.610797827226996,63.7080999889937,-0.3360819896877003,-0.5585498296766724,0.22246783998897213,-0.2948165630024645,-0.041265426685235806,3,3
39047,319,3,7,2893434.0,2044583.0,0.0219435736677116,28620.0,0.603424178895877,27.097969951083154,0.0,15.814201735639411,14.4,50142.89930830361,0.0576055608962508,111.4605171208945,1.0482180293501047,101.09832285115304,71.43895877009085,0.05158491993532166,-0.2618402415978798,0.31342516153320144,-0.7318708204798905,0.7834557404152122,3,3
39049,17281,152,590,548039405.0,1685484153.0,0.03414154273479544,1290360.0,0.8900384388852723,28.309391410149104,0.2535211267605634,15.712540338823276,15.1,64978.659890410774,0.0490037030753332,133.92386620787997,1.1779658389906693,424.71822204656064,1306.212338417186,0.49213810528527707,0.8139181321665382,-0.3217800268812611,-0.6324778375247506,1.1246159428100277,3,3
39051,494,8,13,896334.0,1496306.0,0.02631578947368421,42253.0,0.48197761105720305,24.97508342602892,0.0,15.171804248171725,8.0,66872.74463430057,0.0403036327489607,116.91477528222848,1.893356684732445,21.213499633162144,35.41301209381582,-0.6240316229626582,-0.7278849203758733,0.10385329741321503,-0.1728613159227171,-0.4511703070399411,3,3
39053,452,5,14,2078992.0,8372165.0,0.030973451327433628,30088.0,0.42924089337942034,28.442714703536293,0.0,16.460685704865725,17.4,47546.084746171546,0.0417516873332286,150.22600372241425,1.6617920765753789,69.097048657272,278.25594921563413,0.14412495480792117,0.15533149929016168,-0.01120654448224051,-0.30784951368843466,0.4519744684963558,3,3
